s,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,iv,delta,gamma,theta,vega,rho
ok,META240628P00710000,META,1719604800,put,710.0,1715347800,14,1718308800,205.15,66,205.88,206.6,13,0.0,0,0,True,207.02,1.14,502.98,0.0,-1.0,0.0,0.0,0.0,0.0
ok,META240628P00720000,META,1719604800,put,720.0,1715347800,14,1718308800,215.15,65,215.93,216.7,50,0.0,0,0,True,217.02,1.09,502.98,0.0,-1.0,0.0,0.0,0.0,0.0
ok,META240628P00730000,META,1719604800,put,730.0,1715347800,14,1718308800,225.15,65,225.88,226.6,50,0.0,0,0,True,227.02,1.14,502.98,0.0,-1.0,0.0,0.0,0.0,0.0
ok,META240628P00740000,META,1719604800,put,740.0,1715347800,14,1718308800,235.1,66,235.9,236.7,66,0.0,0,0,True,237.02,1.12,502.98,0.0,-1.0,0.0,0.0,0.0,0.0
ok,META240628P00750000,META,1719604800,put,750.0,1715347800,14,1718308800,245.1,66,245.9,246.7,76,0.0,0,0,True,247.02,1.12,502.98,0.0,-1.0,0.0,0.0,0.0,0.0
ok,META240628P00760000,META,1719604800,put,760.0,1715347800,14,1718308800,255.15,65,255.88,256.6,13,0.0,0,0,True,257.02,1.14,502.98,0.0,-1.0,0.0,0.0,0.0,0.0
ok,META240628P00770000,META,1719604800,put,770.0,1715347800,14,1718308800,265.1,66,265.9,266.7,66,0.0,0,0,True,267.02,1.12,502.98,0.0,-1.0,0.0,0.0,0.0,0.0
ok,META240628P00780000,META,1719604800,put,780.0,1715347800,14,1718308800,275.05,67,275.88,276.7,66,0.0,0,0,True,277.02,1.14,502.98,0.0,-1.0,0.0,0.0,0.0,0.0
ok,META240628P00790000,META,1719604800,put,790.0,1715347800,14,1718308800,285.1,66,285.9,286.7,66,0.0,0,0,True,287.02,1.12,502.98,0.0,-1.0,0.0,0.0,0.0,0.0
ok,META240628P00800000,META,1719604800,put,800.0,1715347800,14,1718308800,295.1,66,295.9,296.7,66,0.0,0,0,True,297.02,1.12,502.98,0.0,-1.0,0.0,0.0,0.0,0.0
ok,MSFT240614C00220000,MSFT,1718395200,call,220.0,1714743000,0,1718308800,220.35,50,221.65,222.95,50,193.6,3,0,True,221.58,0.07,441.58,4.75,0.998,0.0,-0.315,0.127,0.6
ok,MSFT240614C00230000,MSFT,1718395200,call,230.0,1714743000,0,1718308800,210.35,50,211.62,212.9,50,0.0,0,0,True,211.58,0.05,441.58,4.157,0.999,0.0,-0.166,0.074,0.629
ok,MSFT240614C00240000,MSFT,1718395200,call,240.0,1714743000,0,1718308800,200.1,50,201.52,202.95,50,0.0,0,0,True,201.58,0.06,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240614C00245000,MSFT,1718395200,call,245.0,1714743000,0,1718308800,195.05,50,196.5,197.95,50,161.09,1,0,True,196.58,0.08,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240614C00250000,MSFT,1718395200,call,250.0,1714743000,0,1718308800,190.3,50,191.65,193.0,50,0.0,0,0,True,191.58,0.07,441.58,3.915,0.998,0.0,-0.3,0.146,0.682
ok,MSFT240614C00255000,MSFT,1718395200,call,255.0,1714743000,0,1718308800,185.4,50,186.43,187.45,50,170.14,1,0,True,186.58,0.15,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240614C00260000,MSFT,1718395200,call,260.0,1714743000,0,1718308800,180.3,50,181.57,182.85,50,0.0,0,0,True,181.58,0.0,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240614C00265000,MSFT,1718395200,call,265.0,1714743000,0,1718308800,175.1,50,176.52,177.95,50,160.31,1,0,True,176.58,0.06,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240614C00270000,MSFT,1718395200,call,270.0,1714743000,0,1718308800,170.4,50,171.7,173.0,50,0.0,0,0,True,171.58,0.12,441.58,3.654,0.996,0.0,-0.495,0.263,0.735
ok,MSFT240614C00275000,MSFT,1718395200,call,275.0,1714743000,0,1718308800,165.4,50,166.68,167.95,50,151.04,1,0,True,166.58,0.1,441.58,3.406,0.997,0.0,-0.377,0.213,0.75
ok,MSFT240614C00280000,MSFT,1718395200,call,280.0,1714743000,0,1718308800,160.1,50,161.57,163.05,50,133.07,2,0,True,161.58,0.0,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240614C00285000,MSFT,1718395200,call,285.0,1714743000,0,1718308800,155.35,50,156.52,157.7,50,0.0,0,0,True,156.58,0.06,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240614C00290000,MSFT,1718395200,call,290.0,1714743000,0,1718308800,150.2,50,151.57,152.95,50,0.0,0,0,True,151.58,0.0,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240614C00295000,MSFT,1718395200,call,295.0,1714743000,0,1718308800,145.5,50,146.75,148.0,50,0.0,0,0,True,146.58,0.17,441.58,3.184,0.994,0.0,-0.654,0.401,0.8
ok,MSFT240614C00300000,MSFT,1718395200,call,300.0,1714743000,0,1718308800,140.4,50,141.68,142.95,50,136.99,2,0,True,141.58,0.1,441.58,2.82,0.996,0.0,-0.363,0.246,0.817
ok,MSFT240614C00305000,MSFT,1718395200,call,305.0,1714743000,0,1718308800,135.4,50,136.68,137.95,50,118.3,7,0,True,136.58,0.1,441.58,2.703,0.996,0.0,-0.354,0.25,0.831
ok,MSFT240614C00310000,MSFT,1718395200,call,310.0,1714743000,0,1718308800,130.6,50,131.8,133.0,50,0.0,0,0,True,131.58,0.22,441.58,2.929,0.991,0.0,-0.803,0.537,0.838
ok,MSFT240614C00315000,MSFT,1718395200,call,315.0,1714743000,0,1718308800,125.5,50,126.75,128.0,50,127.2,10,5,True,126.58,0.17,441.58,2.712,0.993,0.0,-0.638,0.457,0.854
ok,MSFT240614C00320000,MSFT,1718395200,call,320.0,1714743000,0,1718308800,120.1,50,121.55,123.0,50,121.94,9,9,True,121.58,0.03,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240614C00325000,MSFT,1718395200,call,325.0,1714656600,0,1718308800,115.5,50,116.72,117.95,50,107.9,4,0,True,116.58,0.15,441.58,2.416,0.994,0.0,-0.523,0.418,0.882
ok,MSFT240614C00330000,MSFT,1718395200,call,330.0,1714656600,0,1718308800,110.4,50,111.68,112.95,50,0.0,0,0,True,111.58,0.1,441.58,2.17,0.996,0.0,-0.34,0.297,0.898
ok,MSFT240614C00335000,MSFT,1718395200,call,335.0,1714656600,0,1718308800,105.45,50,106.72,108.0,50,96.36,2,0,True,106.58,0.15,441.58,2.202,0.993,0.0,-0.518,0.453,0.909
ok,MSFT240614C00340000,MSFT,1718395200,call,340.0,1714656600,0,1718308800,100.4,50,101.7,103.0,50,0.0,0,0,True,101.58,0.12,441.58,2.05,0.994,0.0,-0.444,0.415,0.923
ok,MSFT240614C00345000,MSFT,1718395200,call,345.0,1714656600,0,1718308800,95.2,50,96.47,97.75,50,85.2,55,0,True,96.58,0.1,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240614C00350000,MSFT,1718395200,call,350.0,1714656600,0,1718308800,90.05,50,91.47,92.9,50,91.54,18,10,True,91.58,0.1,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240614C00352500,MSFT,1718395200,call,352.5,1717507800,0,1718308800,88.3,50,89.4,90.5,50,0.0,0,0,True,89.08,0.32,441.58,2.079,0.983,0.001,-1.021,0.964,0.944
ok,MSFT240614C00355000,MSFT,1718395200,call,355.0,1714656600,0,1718308800,85.1,50,86.55,88.0,50,68.7,25,0,True,86.58,0.03,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240614C00357500,MSFT,1718395200,call,357.5,1717507800,0,1718308800,83.1,50,84.32,85.55,50,0.0,0,0,True,84.08,0.25,441.58,1.878,0.986,0.001,-0.792,0.823,0.962
ok,MSFT240614C00360000,MSFT,1718395200,call,360.0,1714656600,0,1718308800,80.05,50,81.4,82.75,50,82.57,11,1,True,81.58,0.18,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240614C00362500,MSFT,1718395200,call,362.5,1717507800,0,1718308800,77.95,50,79.22,80.5,50,0.0,0,0,True,79.08,0.15,441.58,1.629,0.991,0.001,-0.487,0.573,0.982
ok,MSFT240614C00365000,MSFT,1718395200,call,365.0,1714656600,0,1718308800,75.15,50,76.58,78.0,50,77.16,5,1,True,76.58,0.0,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240614C00367500,MSFT,1718395200,call,367.5,1717507800,0,1718308800,72.95,50,74.2,75.45,50,0.0,0,0,True,74.08,0.12,441.58,1.495,0.991,0.001,-0.42,0.535,0.996
ok,MSFT240614C00370000,MSFT,1718395200,call,370.0,1714656600,0,1718308800,70.3,50,71.67,73.05,50,71.44,14,4,True,71.58,0.1,441.58,1.38,0.994,0.0,-0.311,0.421,1.006
ok,MSFT240614C00372500,MSFT,1718395200,call,372.5,1717507800,0,1718308800,67.95,50,69.25,70.55,50,53.45,2,0,True,69.08,0.17,441.58,1.473,0.988,0.001,-0.567,0.742,1.005
ok,MSFT240614C00375000,MSFT,1718395200,call,375.0,1714656600,0,1718308800,65.35,50,66.75,68.15,50,66.4,13,7,True,66.58,0.17,441.58,1.421,0.987,0.001,-0.56,0.76,1.012
ok,MSFT240614C00377500,MSFT,1718395200,call,377.5,1717507800,0,1718308800,62.9,50,64.22,65.55,50,0.0,0,0,True,64.08,0.15,441.58,1.328,0.989,0.001,-0.466,0.669,1.02
ok,MSFT240614C00380000,MSFT,1718395200,call,380.0,1714656600,0,1718308800,60.1,50,61.53,62.95,50,61.39,40,1,True,61.58,0.05,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240614C00382500,MSFT,1718395200,call,382.5,1717507800,0,1718308800,57.8,50,59.08,60.35,50,43.05,5,0,True,59.08,0.0,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240614C00385000,MSFT,1718395200,call,385.0,1714656600,0,1718308800,55.45,50,56.73,58.0,50,56.62,13,1,True,56.58,0.15,441.58,1.181,0.988,0.001,-0.454,0.733,1.04
ok,MSFT240614C00387500,MSFT,1718395200,call,387.5,1717507800,0,1718308800,52.6,50,54.08,55.55,50,24.85,1,0,True,54.08,0.0,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240614C00390000,MSFT,1718395200,call,390.0,1714656600,0,1718308800,50.25,50,51.42,52.6,50,51.1,56,28,True,51.58,0.15,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240614C00392500,MSFT,1718395200,call,392.5,1717507800,0,1718308800,47.95,50,49.25,50.55,50,48.54,8,6,True,49.08,0.17,441.58,1.07,0.984,0.002,-0.528,0.947,1.055
ok,MSFT240614C00395000,MSFT,1718395200,call,395.0,1714656600,0,1718308800,45.2,50,46.38,47.55,50,45.42,76,1,True,46.58,0.2,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240614C00397500,MSFT,1718395200,call,397.5,1717507800,0,1718308800,42.45,50,43.75,45.05,50,43.69,8,1,True,44.08,0.33,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240614C00400000,MSFT,1718395200,call,400.0,1714656600,0,1718308800,40.1,50,41.42,42.75,50,41.15,210,8,True,41.58,0.15,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240614C00402500,MSFT,1718395200,call,402.5,1716903000,0,1718308800,38.0,50,39.17,40.35,50,38.95,124,1,True,39.08,0.1,441.58,0.779,0.989,0.002,-0.28,0.663,1.089
ok,MSFT240614C00405000,MSFT,1718395200,call,405.0,1714656600,0,1718308800,35.15,50,36.42,37.7,50,35.48,354,7,True,36.58,0.15,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240614C00407500,MSFT,1718395200,call,407.5,1716903000,0,1718308800,33.2,50,34.2,35.2,50,33.43,392,9,True,34.08,0.12,441.58,0.723,0.984,0.002,-0.357,0.926,1.097
ok,MSFT240614C00410000,MSFT,1718395200,call,410.0,1714656600,0,1718308800,30.1,50,31.45,32.8,50,32.17,797,36,True,31.58,0.13,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240614C00412500,MSFT,1718395200,call,412.5,1716903000,0,1718308800,27.9,50,28.95,30.0,50,29.0,835,21,True,29.08,0.13,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240614C00415000,MSFT,1718395200,call,415.0,1714656600,0,1718308800,25.3,50,26.3,27.3,44,27.19,882,54,True,26.58,0.28,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240614C00417500,MSFT,1718395200,call,417.5,1716903000,0,1718308800,23.35,52,24.25,25.15,52,24.0,1006,280,True,24.08,0.17,441.58,0.569,0.971,0.005,-0.454,1.516,1.109
ok,MSFT240614C00420000,MSFT,1718395200,call,420.0,1714656600,0,1718308800,19.75,10,21.15,22.55,52,22.0,3405,810,True,21.58,0.43,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240614C00422500,MSFT,1718395200,call,422.5,1716903000,0,1718308800,18.5,16,19.45,20.4,56,19.8,2322,727,True,19.08,0.37,441.58,0.554,0.938,0.01,-0.802,2.817,1.082
ok,MSFT240614C00425000,MSFT,1718395200,call,425.0,1714656600,0,1718308800,15.3,5,16.3,17.3,52,16.5,3510,638,True,16.58,0.28,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240614C00427500,MSFT,1718395200,call,427.5,1716903000,0,1718308800,12.15,12,13.78,15.4,20,14.52,5312,426,True,14.08,0.3,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240614C00430000,MSFT,1718395200,call,430.0,1714656600,0,1718308800,10.95,22,11.62,12.3,12,11.7,5437,3092,True,11.58,0.05,441.58,0.219,0.99,0.005,-0.09,0.609,1.166
ok,MSFT240614C00432500,MSFT,1718395200,call,432.5,1716903000,0,1718308800,7.4,11,9.18,10.95,10,9.72,2527,400,True,9.08,0.1,441.58,0.218,0.967,0.015,-0.21,1.718,1.144
ok,MSFT240614C00435000,MSFT,1718395200,call,435.0,1714656600,0,1718308800,6.7,75,7.25,7.8,41,7.74,4589,1570,True,6.58,0.67,441.58,0.305,0.83,0.036,-0.912,5.856,0.984
ok,MSFT240614C00437500,MSFT,1718395200,call,437.5,1716903000,0,1718308800,3.0,45,4.12,5.25,21,5.08,2432,1604,True,4.08,0.05,441.58,0.088,0.979,0.025,-0.075,1.169,1.173
ok,MSFT240614C00440000,MSFT,1718395200,call,440.0,1714656600,0,1718308800,2.75,1,3.25,3.75,1,3.15,5906,6532,True,1.58,1.67,441.58,0.256,0.609,0.065,-1.153,8.872,0.728
ok,MSFT240614P00442500,MSFT,1718395200,put,442.5,1717075800,0,1718308800,0.95,10,2.08,3.2,20,2.57,361,3250,True,0.92,1.15,441.58,0.171,-0.588,0.098,-0.756,8.998,-0.716
ok,MSFT240614P00445000,MSFT,1718395200,put,445.0,1714656600,0,1718308800,3.95,38,4.72,5.5,1,4.3,135,1257,True,3.42,1.3,441.58,0.29,-0.69,0.052,-1.167,8.153,-0.848
ok,MSFT240614P00447500,MSFT,1718395200,put,447.5,1717507800,0,1718308800,5.85,41,6.22,6.6,87,5.95,6,36,True,5.92,0.3,441.58,0.222,-0.872,0.041,-0.514,4.83,-1.072
ok,MSFT240614P00450000,MSFT,1718395200,put,450.0,1714656600,0,1718308800,7.7,52,8.43,9.15,30,8.63,13,56,True,8.42,0.0,441.58,0.17,-0.983,0.011,-0.059,0.989,-1.212
ok,MSFT240614P00452500,MSFT,1718395200,put,452.5,1717507800,0,1718308800,9.65,52,10.7,11.75,17,11.7,1,1,True,10.92,0.22,441.58,0.0,-1.0,0.0,0.0,0.0,0.0
ok,MSFT240614P00455000,MSFT,1718395200,put,455.0,1714656600,0,1718308800,12.8,56,13.48,14.15,16,33.48,0,0,True,13.42,0.05,441.58,0.299,-0.971,0.009,-0.201,1.509,-1.212
ok,MSFT240614P00457500,MSFT,1718395200,put,457.5,1717507800,0,1718308800,15.05,51,16.52,18.0,10,33.35,0,0,True,15.92,0.6,441.58,0.536,-0.894,0.015,-1.115,4.245,-1.126
ok,MSFT240614P00460000,MSFT,1718395200,put,460.0,1714656600,0,1718308800,17.7,52,19.1,20.5,1,18.95,38,73,True,18.42,0.68,441.58,0.615,-0.895,0.013,-1.271,4.211,-1.135
ok,MSFT240614P00462500,MSFT,1718395200,put,462.5,1717507800,0,1718308800,20.4,52,21.02,21.65,17,0.0,0,0,True,20.92,0.1,441.58,0.468,-0.97,0.006,-0.346,1.587,-1.231
ok,MSFT240614P00465000,MSFT,1718395200,put,465.0,1714656600,0,1718308800,22.8,52,24.15,25.5,1,50.17,0,0,True,23.42,0.73,441.58,0.743,-0.904,0.01,-1.432,3.919,-1.16
ok,MSFT240614P00467500,MSFT,1718395200,put,467.5,1717507800,0,1718308800,24.65,50,26.07,27.5,50,0.0,0,0,True,25.92,0.15,441.58,0.589,-0.966,0.005,-0.481,1.719,-1.241
ok,MSFT240614P00470000,MSFT,1718395200,put,470.0,1714743000,0,1718308800,27.45,50,28.85,30.25,50,29.08,13,52,True,28.42,0.43,441.58,0.76,-0.939,0.007,-1.035,2.79,-1.215
ok,MSFT240614P00472500,MSFT,1718395200,put,472.5,1717507800,0,1718308800,29.9,50,31.05,32.2,50,0.0,0,0,True,30.92,0.13,441.58,0.664,-0.973,0.004,-0.451,1.437,-1.262
ok,MSFT240614P00475000,MSFT,1718395200,put,475.0,1714743000,0,1718308800,32.55,50,33.62,34.7,50,48.35,0,0,True,33.42,0.2,441.58,0.753,-0.966,0.004,-0.626,1.729,-1.261
ok,MSFT240614P00477500,MSFT,1718395200,put,477.5,1717767000,0,1718308800,35.0,50,36.23,37.45,50,0.0,0,0,True,35.92,0.3,441.58,0.85,-0.958,0.004,-0.847,2.052,-1.259
ok,MSFT240614P00480000,MSFT,1718395200,put,480.0,1714743000,0,1718308800,37.55,50,38.77,40.0,50,50.75,0,0,True,38.42,0.35,441.58,0.921,-0.956,0.004,-0.965,2.152,-1.263
ok,MSFT240614P00482500,MSFT,1718395200,put,482.5,1717767000,0,1718308800,39.75,50,41.15,42.55,50,0.0,0,0,True,40.92,0.23,441.58,0.902,-0.968,0.003,-0.722,1.658,-1.284
ok,MSFT240614P00485000,MSFT,1718395200,put,485.0,1714743000,0,1718308800,42.35,40,43.62,44.9,40,0.0,0,0,True,43.42,0.2,441.58,0.926,-0.972,0.003,-0.665,1.492,-1.295
ok,MSFT240614P00487500,MSFT,1718395200,put,487.5,1718199000,0,1718308800,44.85,40,46.2,47.55,40,0.0,0,0,True,45.92,0.28,441.58,1.018,-0.966,0.003,-0.855,1.731,-1.296
ok,MSFT240614P00490000,MSFT,1718395200,put,490.0,1714743000,0,1718308800,47.4,40,48.42,49.45,40,69.32,0,0,True,48.42,0.0,441.58,0.762,-0.995,0.001,-0.097,0.326,-1.336
ok,MSFT240614P00495000,MSFT,1718395200,put,495.0,1714743000,0,1718308800,52.55,40,53.58,54.6,40,74.0,0,0,True,53.42,0.15,441.58,1.051,-0.98,0.002,-0.568,1.133,-1.332
ok,MSFT240614P00500000,MSFT,1718395200,put,500.0,1714743000,0,1718308800,57.5,40,58.77,60.05,40,92.67,0,0,True,58.42,0.35,441.58,1.272,-0.966,0.002,-1.07,1.724,-1.33
ok,MSFT240614P00505000,MSFT,1718395200,put,505.0,1714743000,0,1718308800,62.1,40,63.4,64.7,40,0.0,0,0,True,63.42,0.02,441.58,0.856,-0.998,0.0,-0.02,0.112,-1.382
ok,MSFT240614P00510000,MSFT,1718395200,put,510.0,1714743000,0,1718308800,67.1,40,68.62,70.15,40,0.0,0,0,True,68.42,0.2,441.58,1.326,-0.979,0.002,-0.734,1.15,-1.373
ok,MSFT240614P00515000,MSFT,1718395200,put,515.0,1714743000,0,1718308800,72.1,40,73.62,75.15,40,106.35,0,0,True,73.42,0.2,441.58,1.402,-0.98,0.001,-0.75,1.109,-1.388
ok,MSFT240614P00520000,MSFT,1718395200,put,520.0,1714743000,0,1718308800,77.1,40,78.57,80.05,40,0.0,0,0,True,78.42,0.15,441.58,1.424,-0.984,0.001,-0.616,0.905,-1.406
ok,MSFT240614P00525000,MSFT,1718395200,put,525.0,1714743000,0,1718308800,82.1,40,83.57,85.05,40,0.0,0,0,True,83.42,0.15,441.58,1.495,-0.985,0.001,-0.624,0.874,-1.421
ok,MSFT240621C00110000,MSFT,1719000000,call,110.0,1667831400,7,1718308800,331.1,10,331.7,332.3,40,318.75,63,0,True,331.58,0.12,441.58,3.312,0.999,0.0,-0.053,0.227,2.398
ok,MSFT240621C00115000,MSFT,1719000000,call,115.0,1665754200,7,1718308800,326.1,10,326.73,327.35,40,304.89,192,0,True,326.58,0.15,441.58,3.277,0.999,0.0,-0.063,0.276,2.505
ok,MSFT240621C00120000,MSFT,1719000000,call,120.0,1664199000,7,1718308800,321.15,10,322.15,323.15,40,294.91,152,0,True,321.58,0.57,441.58,3.884,0.995,0.0,-0.249,1.0,2.566
ok,MSFT240621C00125000,MSFT,1719000000,call,125.0,1655472600,7,1718308800,314.6,40,315.98,317.35,40,301.8,316,0,True,316.58,0.6,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240621C00130000,MSFT,1719000000,call,130.0,1652448600,7,1718308800,309.5,40,310.93,312.35,40,293.2,434,0,True,311.58,0.65,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240621C00135000,MSFT,1719000000,call,135.0,1652448600,7,1718308800,306.15,10,306.75,307.35,40,277.87,82,0,True,306.58,0.17,441.58,2.961,0.998,0.0,-0.075,0.363,2.938
ok,MSFT240621C00140000,MSFT,1719000000,call,140.0,1650375000,7,1718308800,299.55,40,301.38,303.2,40,292.0,272,0,True,301.58,0.2,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240621C00145000,MSFT,1719000000,call,145.0,1649856600,7,1718308800,296.15,10,297.17,298.2,40,286.1,186,0,True,296.58,0.59,441.58,3.35,0.994,0.0,-0.252,1.163,3.104
ok,MSFT240621C00150000,MSFT,1719000000,call,150.0,1647955800,7,1718308800,289.5,41,290.95,292.4,40,270.0,402,0,True,291.58,0.63,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240621C00155000,MSFT,1719000000,call,155.0,1647955800,7,1718308800,286.2,10,287.2,288.2,40,255.04,215,0,True,286.58,0.62,441.58,3.182,0.993,0.0,-0.261,1.269,3.316
ok,MSFT240621C00160000,MSFT,1719000000,call,160.0,1647955800,7,1718308800,281.2,10,281.8,282.4,40,281.34,358,1,True,281.58,0.22,441.58,2.636,0.997,0.0,-0.095,0.52,3.477
ok,MSFT240621C00165000,MSFT,1719000000,call,165.0,1647955800,7,1718308800,276.2,10,277.2,278.2,40,242.23,156,0,True,276.58,0.62,441.58,3.0,0.993,0.0,-0.259,1.332,3.532
ok,MSFT240621C00170000,MSFT,1719000000,call,170.0,1647955800,7,1718308800,271.2,10,272.23,273.25,40,270.0,255,0,True,271.58,0.65,441.58,2.927,0.992,0.0,-0.264,1.394,3.637
ok,MSFT240621C00175000,MSFT,1719000000,call,175.0,1647955800,7,1718308800,265.25,40,266.75,268.25,40,242.5,215,0,True,266.58,0.17,441.58,2.299,0.998,0.0,-0.067,0.399,3.813
ok,MSFT240621C00180000,MSFT,1719000000,call,180.0,1647955800,7,1718308800,261.2,10,261.82,262.45,40,228.88,1770,0,True,261.58,0.25,441.58,2.363,0.997,0.0,-0.1,0.609,3.91
ok,MSFT240621C00185000,MSFT,1719000000,call,185.0,1647955800,7,1718308800,254.5,41,255.97,257.45,40,257.5,903,0,True,256.58,0.6,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240621C00190000,MSFT,1719000000,call,190.0,1647955800,7,1718308800,251.25,10,251.85,252.45,40,235.08,594,0,True,251.58,0.27,441.58,2.268,0.996,0.0,-0.112,0.717,4.123
ok,MSFT240621C00195000,MSFT,1719000000,call,195.0,1647955800,7,1718308800,245.25,40,246.75,248.25,40,233.0,239,0,True,246.58,0.17,441.58,2.023,0.998,0.0,-0.063,0.412,4.251
ok,MSFT240621C00200000,MSFT,1719000000,call,200.0,1647955800,7,1718308800,241.25,10,241.85,242.45,40,241.58,2403,1,True,241.58,0.27,441.58,2.132,0.996,0.0,-0.11,0.741,4.341
ok,MSFT240621C00205000,MSFT,1719000000,call,205.0,1647955800,7,1718308800,236.25,10,237.28,238.3,40,225.35,251,0,True,236.58,0.7,441.58,2.413,0.99,0.0,-0.273,1.736,4.382
ok,MSFT240621C00210000,MSFT,1719000000,call,210.0,1647955800,7,1718308800,231.25,10,232.28,233.3,40,217.3,1756,0,True,231.58,0.7,441.58,2.343,0.99,0.0,-0.272,1.778,4.488
ok,MSFT240621C00215000,MSFT,1719000000,call,215.0,1647955800,7,1718308800,226.3,10,227.3,228.3,40,210.14,982,0,True,226.58,0.72,441.58,2.29,0.989,0.0,-0.281,1.879,4.591
ok,MSFT240621C00220000,MSFT,1719000000,call,220.0,1647955800,7,1718308800,221.3,10,221.9,222.5,40,216.26,390,0,True,221.58,0.32,441.58,1.938,0.995,0.0,-0.128,0.953,4.766
ok,MSFT240621C00225000,MSFT,1719000000,call,225.0,1647955800,7,1718308800,215.35,40,216.43,217.5,40,203.0,271,0,True,216.58,0.15,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240621C00230000,MSFT,1719000000,call,230.0,1647955800,7,1718308800,211.3,10,211.9,212.5,40,184.01,658,0,True,211.58,0.32,441.58,1.821,0.995,0.0,-0.126,0.994,4.983
ok,MSFT240621C00235000,MSFT,1719000000,call,235.0,1647955800,7,1718308800,205.35,40,206.85,208.35,40,202.36,256,0,True,206.58,0.27,441.58,1.708,0.996,0.0,-0.102,0.839,5.102
ok,MSFT240621C00240000,MSFT,1719000000,call,240.0,1647955800,7,1718308800,201.3,10,202.32,203.35,40,192.26,588,0,True,201.58,0.75,441.58,1.975,0.987,0.0,-0.279,2.156,5.12
ok,MSFT240621C00245000,MSFT,1719000000,call,245.0,1647955800,7,1718308800,194.5,41,196.03,197.55,40,168.2,721,0,True,196.58,0.55,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240621C00250000,MSFT,1719000000,call,250.0,1647610200,7,1718308800,190.4,40,191.48,192.55,40,190.95,1802,2,True,191.58,0.1,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240621C00255000,MSFT,1719000000,call,255.0,1647955800,7,1718308800,186.35,10,187.35,188.35,40,186.67,1622,2,True,186.58,0.77,441.58,1.808,0.986,0.0,-0.284,2.389,5.433
ok,MSFT240621C00260000,MSFT,1719000000,call,260.0,1647610200,7,1718308800,179.55,40,181.05,182.55,40,175.37,793,0,True,181.58,0.53,441.58,0.0,1.0,0.0,0.0,0.0,0.0
ok,MSFT240621C00265000,MSFT,1719000000,call,265.0,1647955800,7,1718308800,176.35,10,176.95,177.55,40,172.0,878,0,True,176.58,0.37,441.58,1.483,0.993,0.0,-0.138,1.337,5.728
ok,MSFT240621C00270000,MSFT,1719000000,call,270.0,1647610200,7,1718308800,171.35,10,172.38,173.4,40,169.95,2246,0,True,171.58,0.8,441.58,1.645,0.984,0.0,-0.284,2.622,5.745
ok,MSFT240621C00275000,MSFT,1719000000,call,275.0,1647955800,7,1718308800,166.35,10,166.97,167.6,40,167.69,1219,1,True,166.58,0.4,441.58,1.396,0.992,0.0,-0.144,1.472,5.939
